Gene.refGene,score
ANOP1,0.225323503
ARC,0.225322506
SOX6,0.225322506
TRMT1,0.225322506
DFNA30,0.225322506
AAT2,0.225322506
WWOX,0.225253096
RGS17,0.225253096
ACTR2,0.225253096
POLR1A,0.225253096
LAMA3,0.225218015
SCASI,0.225218015
DCSTAMP,0.22510108
FKBP1A,0.22508664
GHRH,0.22508664
ATL3,0.22508664
NAA10,0.225081022
CUL2,0.225068682
ECT,0.224733938
OTSC4,0.224733938
FABP4,0.224733938
SEMA3E,0.224722826
L1CAM,0.224693125
DSG1,0.224693125
RBM20,0.224547766
PTPRA,0.224547766
KDM1A,0.224542137
GCHFR,0.224494438
XK,0.22443224
PPIEL,0.224429988
ADRB2,0.224411915
ARHGAP29,0.224411915
PTP4A3,0.22420238
CBR1,0.22420238
TCTN2,0.22420238
HEYL,0.22420238
COPG1,0.22420238
RPS29,0.22420238
CPSF1,0.22420238
TRA2A,0.22420238
INPP4A,0.22420238
MRPS18B,0.22420238
DNAJC15,0.22420238
FOXA3,0.22420238
CFAP45,0.22420238
CABYR,0.22420238
COMA,0.22420238
NPAS4,0.22420238
CES3,0.22420238
ANXA5,0.224169964
RPL26,0.22413686
CTBP1,0.224133271
RSAD2,0.224129683
RGMB,0.224121562
HOXA3,0.224121562
SNX10,0.224083249
MAP3K9,0.224083249
PRKRA,0.224028588
CPAMD8,0.224028588
FPR2,0.224020365
CLAM,0.224020365
CTSK,0.224019552
ATRIP,0.224019552
PDCD4,0.223926584
ERCC5,0.223577893
LDLRAP1,0.223577893
HPV18I1,0.223498228
MMD2,0.223498228
LY96,0.22345331
AKAP8,0.22345331
EEF1A1,0.22345331
SNTG2,0.22340694
SLC6A1,0.223374901
DUSP3,0.223294886
SLC7A10,0.223294886
POMK,0.223294886
RPS17,0.223242355
ACO2,0.223242355
ERF,0.223242355
STX3,0.223242355
HIST1H1C,0.223242355
RASL11A,0.223242355
HSPA2,0.223242355
KLHL10,0.223242355
FAM184B,0.223242355
CNNM1,0.223242355
FGR,0.223242355
COX10,0.223237747
CFD,0.223237747
NFU1,0.223237747
HNRNPK,0.223237747
C11orf95,0.223227496
KCNJ15,0.223227496
AQP5,0.223191749
ADNP2,0.223116904
FOLR2,0.223116904
ZMYND11,0.223116904
SHANK1,0.223116904
NNMT,0.223116904
SLC30A2,0.223116904
DDHD1,0.223116904
MIR17HG,0.223116904
SULF1,0.223116904
PLA2G4B,0.223116904
FGS3,0.223116904
FHL5,0.223116904
CD34,0.223116904
VPS26A,0.223116904
MINPP1,0.223116904
GABBR2,0.223116904
AJUBA,0.223116904
PAOX,0.223116904
ZNF683,0.223116904
GDI2,0.223116904
MRX81,0.223116904
WSCD1,0.223116904
SIX2,0.223083499
AGO1,0.22299485
TMPO,0.222961801
BIRC3,0.222961801
ABCB7,0.222803667
UTP4,0.222803667
RNF135,0.222803667
PKD2,0.222803667
CCNY,0.222803667
CNDP2,0.222803667
DFNA43,0.222803667
CCDC6,0.222697669
ACAD8,0.222697669
CA4,0.222666949
RSPO4,0.222666949
DAOA,0.222666949
PIN1,0.222666949
DVL1,0.222666949
EIF4E,0.222666949
IMPA1,0.222666949
BRD2,0.222666949
MFAP5,0.222666949
LHX2,0.222666949
CACNA2D4,0.222666949
PPFIBP2,0.222666949
GUCY1A2,0.222666949
HYPLIP2,0.222666949
IGHV4-34,0.222666949
IL1RAP,0.222666949
PAQR9,0.222666949
TSC22D3,0.222666949
TMEM184B,0.222666949
PAMR1,0.222666949
MYCBP,0.222666949
FEN1,0.222666949
FRA16E,0.222666949
REEP3,0.222630702
ERLEC1,0.222627393
DLL3,0.222567516
BDNF,0.222567516
KCTD15,0.222567516
WISP3,0.22256735
ABL1,0.22256735
DRD5,0.22256735
SLC1A4,0.22256735
ERAP2,0.22256735
PMP2,0.222524845
FUS,0.222462773
CXorf36,0.222462773
GLC3B,0.222462773
ALS3,0.222462773
CISD2,0.222435899
EPOR,0.222416873
PIK3CG,0.222416873
SNORA54,0.222416873
VAMP2,0.222416873
PDGFA,0.222416873
SPG14,0.222404925
MSH2,0.22237647
CDH15,0.22237647
HSD17B2,0.22237647
MS4A2,0.22237647
FUT8,0.22237647
KAZA1,0.22237647
TRNK,0.222344323
ARSA,0.222311978
UBE3B,0.222311978
HOXA13,0.222305197
EBP,0.222298898
GTS,0.222298898
GRIA4,0.222294972
DOK3,0.222294972
CACNB4,0.222273098
CCL26,0.222273098
JARID2,0.222252747
ADSS,0.222252747
BHLHE41,0.222252747
MRPS6,0.222252747
RNF115,0.222222222
RPL10,0.222189046
AQP3,0.222140063
TGOLN2,0.222140063
CENPE,0.222140063
CEACAM21,0.222140063
CCRL2,0.222140063
KNSTRN,0.222140063
APOA2,0.222140063
HNRNPAB,0.222140063
LAT,0.222140063
SCAMP5,0.222140063
CHRM5,0.222134256
ANXA6,0.222087789
SCN1A,0.222085677
AXL,0.222085677
PAM,0.222085677
ELN,0.222054793
PSEN2,0.221951937
CHEK2,0.221951937
SRD5A2,0.221951937
PRPH,0.221951937
ACP5,0.221951937
RNR1,0.221951937
SRD5A3,0.221951937
PSPH,0.221951937
CNR1,0.221951937
NDN,0.221951937
TLR4,0.221951937
CASP9,0.221951937
THY1,0.221951937
XRCC2,0.221951937
FBXW7,0.221951937
CES1,0.221951937
MLLT3,0.221951937
LMO1,0.22187677
IFT43,0.221847228
LARGE1,0.221843157
GSTT2,0.221835414
HSPA9,0.221719921
SERPIND1,0.221666411
DOCK2,0.221619825
SCNN1B,0.221590727
BMP4,0.221590727
PLCG2,0.221571547
MMP10,0.221571547
GPR101,0.221555012
BRCA3,0.221555012
C1QB,0.221555012
AUTS3,0.221555012
MUC19,0.221555012
HTC1,0.221555012
TAS2R60,0.221555012
RMST,0.221555012
ALDH1B1,0.221555012
TECRL,0.221555012
KIAA0586,0.221534986
HPCQTL19,0.221534986
PAM16,0.221530167
RLS4,0.221530167
PRSS16,0.221530167
CCDC114,0.221530167
VNN3,0.221530167
CLEC7A,0.221530167
MIR24-2,0.221530167
MIR218-1,0.221530167
CEP41,0.221530167
APOBEC3B,0.221530167
AKAP5,0.221530167
SLC25A45,0.221530167
ZLS,0.221530167
HPV18I2,0.221530167
KRT73,0.221530167
HDLCQ1,0.221530167
FZD2,0.221530167
SCRIB,0.221530167
NNAT,0.221491068
C12orf65,0.221378639
GALNT3,0.221326807
SFTPA1,0.221326807
KCNJ6,0.221326807
PAH,0.221235582
ALOX12B,0.221235582
AITD2,0.221181044
LOXL4,0.221179204
HOXB1,0.221179204
GZMB,0.221179204
SERTAD1,0.221179204
KPNA1,0.221179204
ZIM2,0.221179204
AASS,0.221153847
HBB,0.221107099
SGCE,0.221107099
SALL4,0.221107099
CARS,0.221107099
SGK1,0.221107099
CD163L1,0.221107099
CNR2,0.221097915
TYK2,0.221097915
CECR,0.221095318
HBD,0.221077818
GJB6,0.221052632
MYP4,0.221050169
CCDC137,0.221050169
SPEG,0.221013847
HSP90AA1,0.220985729
CDAN3,0.220985729
KCNN4,0.220985729
CCDC88A,0.220985729
TET1,0.220985729
MBNL1,0.220985729
S1PR1,0.220985729
TOP3B,0.220985729
HIST1H2BJ,0.220985729
HLA-J,0.220985729
DSE,0.220985729
DPP7,0.220985729
IDDM6,0.220985729
AMBP,0.220985729
EXT3,0.220985729
RHOQ,0.220985729
FKRP,0.220977067
MGMT,0.220919798
BTG3,0.220919798
MAPRE2,0.220919798
IPO7,0.220919798
SRSF10,0.22082418
GLIS3,0.220792004
CELIAC5,0.220792004
DUSP4,0.220792004
SMO,0.22070644
ACF,0.220686817
SLC7A7,0.220642081
PEX6,0.220642081
NFE2L2,0.220642081
PDB1,0.220642081
FEV,0.220642081
BCKDHA,0.220504628
ZBTB20,0.220504628
DAO,0.220504628
FGF13,0.220504628
ESRRB,0.220467036
ANXA4,0.220450643
STON2,0.220347124
PRDX3,0.220343408
SGO1,0.220317624
GPRC5D,0.220317624
SDC1,0.220317624
ST18,0.220317014
PCOS1,0.220293305
KCNK1,0.220293305
FUT4,0.220293305
GALR2,0.220292998
DFNB26,0.220292998
CELSR1,0.220274727
ACTL9,0.220245289
MADCAM1,0.220245289
SKIV2L,0.220240703
ITPR1,0.220206874
MIR432,0.220206874
FAM102B,0.220206874
DLST,0.220206045
CASP12,0.220206045
ZNF81,0.220174592
GCGR,0.220174592
NSF,0.220174592
ABCG8,0.220173068
TBX19,0.220173068
RLBP1,0.220173068
GRM4,0.220173068
WLS,0.220153054
ARCN1,0.220153054
PABPC1,0.220113165
APCDD1,0.220082418
NFIB,0.220082418
MAPK10,0.220068682
MAP2K5,0.220068682
IL32,0.220049647
INHA,0.220025812
MAN2B1,0.22
NEU1,0.22
VWA8,0.22
HPGDS,0.22
ABCD1,0.21998646
LHX5,0.21998646
GPR153,0.21998646
HPLH1,0.21998646
EIF2B2,0.219975642
TRPV1,0.219975642
ERC1,0.219975642
MIR130A,0.219975642
PTPA,0.219975642
DFNA53,0.219975642
CELSR2,0.219975642
RASA2,0.21991797
AR,0.219824719
TRNS1,0.219824719
HNRNPDL,0.219824719
NAP1L4,0.219824719
TFCP2,0.219824719
ALDH3B2,0.219824719
UBQLN1,0.219824719
PRTG,0.219824719
HPX,0.219824719
LMX1B,0.219752788
PRODH,0.219752788
PPM1G,0.219752788
THG1L,0.219752788
DYNC1H1,0.219725904
BTC,0.219725904
PTPN22,0.219656324
MED15,0.219656324
CDC42SE2,0.219656324
PLS3,0.219656324
DNAJB1,0.219620507
KCNC4,0.219608653
SLIT2,0.219587535
MTPAP,0.219552399
TRIM33,0.219552399
PTRF,0.219485658
FPGS,0.219485658
TMCO1,0.219480325
ADAMTS18,0.219480325
ADAM10,0.219480325
NDST1,0.219480325
TGIF1,0.219480325
STH,0.219480325
PHYKPL,0.219480325
BMP8A,0.219480325
LMCD1,0.219480325
ILK,0.219480325
ERCC6L2,0.219480325
EIF4E3,0.219480325
FYB,0.219480325
PPT1,0.219410505
ERCC4,0.219410505
IL6,0.219410505
CD36,0.219410505
COL4A3,0.219410505
LMF1,0.219410505
2-Feb,0.219398476
COL9A3,0.21939045
ZKSCAN4,0.21939045
SLC2A10,0.219256935
CASQ1,0.219187922
KLF13,0.219129014
OTOF,0.219047619
GLIS2,0.218962583
RSPH1,0.218962583
TNFSF13,0.218962583
EDARADD,0.218921125
ABCD3,0.218921125
DFNB47,0.218921125
DDO,0.218921125
NALCN,0.218863062
USH1H,0.218863062
FADS2,0.218863062
A2M,0.218825217
CSPP1,0.218818685
TKT,0.218818685
PEX11B,0.218482671
DGAT1,0.218482671
MBTPS1,0.218482671
COX3,0.218481085
PLCD1,0.218481085
BNIP3,0.218476867
CRYBA2,0.218425601
SCD,0.218425601
P3H2,0.218425601
MIR22,0.218425601
SHFM5,0.218425601
SNAI3,0.218425601
MCDR3,0.218425601
FILIP1,0.218425601
ZNF438,0.218425601
AGPS,0.218413462
GCLC,0.218413462
SH3KBP1,0.218398476
GNB1L,0.218331669
INPP5E,0.218248612
CANT1,0.218248612
UPB1,0.218244256
PHOX2B,0.218223119
NT5C3A,0.218223119
ARHGEF10,0.218206793
TPM3,0.218206793
THRA,0.218181818
AANAT,0.218181818
CRB1,0.218145819
TNFRSF13C,0.218145819
HNRNPA1,0.218145819
DIRC2,0.218145819
SRSF3,0.218145819
IGSF3,0.218145819
IFIT5,0.218074546
NARS2,0.218071581
NIPBL,0.217912854
PRICKLE1,0.217912854
KRT74,0.217912854
ADGRE2,0.217912854
MAOB,0.217872191
SHOX2,0.217868142
ACT,0.217773889
EDAR,0.217771658
CCNH,0.217771658
AHR,0.217771658
PIK3C2B,0.217771658
MAD2L1,0.217771658
WNK4,0.21776957
VIM,0.21776957
NDUFA12,0.21776957
DFNB40,0.217741335
IRS2,0.217652606
SNORD50A,0.217652606
RHBDD3,0.217652606
VNN2,0.217648361
KRT3,0.217630197
COQ9,0.217558814
GNA12,0.217558814
LCE3D,0.217558814
RACGAP1,0.217553691
AGTR1,0.217448571
MYBPC1,0.217448571
GNAO1,0.217403249
CHD2,0.217403249
SLC9A3R1,0.217257958
SERPINB8,0.217250461
C9,0.217250461
C3,0.217249442
TMPRSS15,0.217249442
CIB2,0.217249442
MIR326,0.217249442
IKBKB,0.217249442
HSPE1,0.217249442
HLA-DRB4,0.217249442
OPRD1,0.217244996
GTF3A,0.217244996
PBX1,0.217199458
HPE1,0.217199458
ZCCHC14,0.217189195
ENDO1,0.217189195
ADHD5,0.217189195
SLC22A8,0.217189195
CD27,0.217189195
HECTD4,0.217189195
GBP2,0.217189195
NOBOX,0.21718458
SLCO3A1,0.21718458
TSHR,0.217095927
IGFBP3,0.217095927
CCK,0.217095927
IL17REL,0.216968132
TINAG,0.216965869
MYP1,0.216943392
MCDR1,0.216943071
BFSP1,0.216943071
AMH,0.216930125
NR1H3,0.216930125
DIH1,0.216930125
ANKRD7,0.216930125
CHDS3,0.216901788
CALHM1,0.216901788
HRAS,0.216895257
ALDOA,0.216892876
TSHB,0.216744796
SCZD1,0.216744796
C4B,0.216735348
PIWIL3,0.216712454
ST3GAL1,0.21667101
NUPR1,0.21667101
SLC7A14,0.21667101
STOML2,0.21667101
ZSCAN22,0.21667101
CHDS1,0.21667101
RNASEH1,0.21667101
MGR1,0.216660294
JBS,0.216659344
ARHGAP26,0.216624264
IFI35,0.216618605
EXTL1,0.216618605
KIF4A,0.216604399
GLRA2,0.216563763
GNGT2,0.216563763
ITPR2,0.216536499
PXDN,0.216536499
OPHN1,0.216536499
POU2AF1,0.216536499
NR5A1,0.216486862
CTC1,0.216486862
SLC22A4,0.216486862
FASN,0.216486862
STAT5A,0.216486862
MIR130B,0.216486862
DYX6,0.216486862
POLG,0.216463585
BBIP1,0.216463585
AVPR2,0.216428529
C8A,0.216428529
ZDHHC8,0.216428529
IMPDH1,0.216388451
TTC9B,0.216329672
KCNK3,0.216294302
ATP7A,0.216272043
BHLHE40,0.216272043
PTF1A,0.216272043
TOR1B,0.216272043
AMELY,0.216227895
ABT1,0.216213525
GHRL,0.216129248
GAB2,0.216129248
NDUFS4,0.21612088
C6,0.216108941
NR2F2,0.216108941
TUBB2A,0.216108941
TRRAP,0.216108941
CAST,0.216108941
VAMAS6,0.216108941
COG4,0.216076923
CDK5,0.216054945
FMO3,0.216009556
GLMN,0.216009556
UBE2A,0.216009556
PRCD,0.216009556
GNB4,0.216009556
RTTN,0.216009556
GABRR2,0.216009556
BTG1,0.216009556
DUSP8,0.216009556
YWHAZP5,0.216
CHMP2B,0.215927032
PEX16,0.215927032
POF1B,0.215927032
SYNPO2,0.215914838
MAGT1,0.215914838
TAGLN2,0.215914838
MACOM,0.215884064
GNAI1,0.215884064
CPOX,0.215703207
TET2,0.215703207
NR1D1,0.215703207
PHLDA2,0.215703207
CCR2,0.215703207
DCTN5,0.215703207
SLC9A4,0.215703207
ESR1,0.215631869
CHRM2,0.215615498
SYK,0.215615498
IBD9,0.215615498
CNTN1,0.215609008
PABPN1,0.215609008
GLS2,0.215608861
IL2RG,0.215567273
LOR,0.215567273
DARS,0.215547609
TACR3,0.215396395
TAF1C,0.215384615
MS4A4A,0.215367527
CACNG8,0.215367527
BLOC1S2,0.215367527
ALL1,0.215330188
LCS1,0.215330188
BMF,0.215318799
DOK2,0.215318799
MED4,0.21528013
PAK5,0.21519937
ADAMTSL3,0.21519937
ALCAM,0.21519937
CACNA1A,0.215166247
DBH,0.215128778
SLC2A1,0.215044813
HGF,0.215044813
CHRFAM7A,0.215044813
SLC37A4,0.215014298
IGFBP6,0.215014298
CCT5,0.214896215
GDF1,0.214875865
PADI3,0.214785063
PCSK2,0.214785063
AS3MT,0.214785063
MKKS,0.214678202
RAB23,0.214678202
CRTC1,0.214678202
GNAS,0.214562375
ARMC5,0.214506556
FDPS,0.214506556
MIR107,0.214499195
INPP5A,0.214499195
HIGD2A,0.214499195
PIP4K2C,0.214496892
DSP,0.214452073
CLCNKA,0.214452073
ID4,0.214452073
FCGR2A,0.214423078
FOXP1,0.214421937
RPIA,0.214421937
RTN4R,0.214421937
SEZ6L,0.214369782
GAN,0.214366988
SF3B4,0.214366988
CPN1,0.214335305
CCL20,0.214335305
AVPR1B,0.214335305
DLL1,0.214334395
RTL1,0.214311855
RIBC2,0.214311855
KLC2,0.21431158
TGM1,0.214305338
KMT2C,0.214305338
NPY,0.214297391
POMC,0.214295526
PEX7,0.214294989
RRAS,0.214249293
FCER1G,0.214230466
GPR27,0.214230466
CANDN1,0.214230466
ERBB4,0.214184452
NFKB2,0.214184452
TACR1,0.214144364
ABCB6,0.214144364
GPX6,0.214111726
FSHMD1A,0.214100807
CYP2E1,0.214062715
GDF5,0.213861666
RFXAP,0.213804003
LMBRD1,0.213804003
NDUFAF1,0.213735133
MRX84,0.213647005
GPR34,0.213647005
PLEK2,0.213647005
MIR2682,0.213637556
NFKBIL1,0.213610666
SLC18A1,0.213610666
ADGRF4,0.213590779
MICU1,0.213562272
NT5E,0.213517246
GFPT1,0.213517246
PDGFB,0.213500522
ARL5B,0.213500522
ATP2B3,0.213498169
ATRX,0.213446195
KRT85,0.213446195
FCGR3B,0.213443224
DBA2,0.213435166
PDGFD,0.213435166
ASXL3,0.213435166
GABPA,0.213435166
CNTN6,0.213435166
KCNK16,0.213435166
RSPH3,0.213435166
KREMEN1,0.213435166
FCN1,0.213353034
FBP1,0.213342899
RGS4,0.213342899
AQP7,0.213342899
NUTM2A,0.213333333
PLCB4,0.213333333
SOBP,0.213333333
PTGER4,0.213328881
SLC22A1,0.213328881
CNTNAP1,0.213328881
GAS7,0.213328881
LCRB,0.213328881
SAP30BP,0.213328881
EDN2,0.213328881
FCN2,0.213328881
MEF2D,0.213321531
TMPRSS6,0.213290991
WNK1,0.213290991
SOCS3,0.213290991
PSD,0.213290991
IRF2BP2,0.213290991
SGCG,0.213114049
HSP90AB1,0.21310026
VAX1,0.213009609
SLC38A2,0.212931115
KCNH1,0.212876303
AFP,0.212876303
TBL2,0.212876303
SMARCA5,0.212876303
HNRNPH1,0.212876303
C19orf68,0.212862131
FSHMD1B,0.212862131
DBT,0.212856166
SPRED1,0.212822787
GDNF,0.212822787
HEY1,0.212798104
ASPH,0.212784542
KYAT1,0.212784542
CRY2,0.212770632
PYY,0.212725663
NCAN,0.212634075
ADAMTS7,0.212634075
PPM1B,0.212633676
KRT6B,0.212633676
SPG19,0.212633676
CORIN,0.212633676
ABCD4,0.212633676
RNF114,0.212633676
CDK16,0.212633676
IL17RC,0.212633676
BLM,0.212629441
SLMAP,0.212592415
YY1,0.212592415
DBR1,0.212592415
LYL1,0.212592415
EMP1,0.212592415
RRAGC,0.212592415
LMNA,0.212583267
NEIL1,0.212568682
NDP,0.212529117
SCZD10,0.212529117
MYO1D,0.2125
CACNA1C,0.212488512
IMPA2,0.212488512
WRN,0.212476747
KCNJ10,0.212476747
CA2,0.212476747
ECM1,0.212476747
MCCC1,0.212476747
CLN3,0.212476747
PRF1,0.212476747
PROC,0.212476747
FCGR3A,0.212476747
NR4A2,0.212476747
PRKCQ,0.212476747
GPR150,0.212476747
EIF2AK1,0.212476747
SLC39A12,0.212476747
FRK,0.212476747
LSM5,0.212476747
CYP27B1,0.212379481
SLC25A1,0.212379481
MIR328,0.212321886
CYP17A1,0.21230637
PTPN14,0.21230637
SPTLC2,0.21230637
RIT1,0.21230637
ATP8B1,0.212284156
FGA,0.212284156
CHMP5,0.212284156
AFG3L2,0.212181004
SYCP3,0.212181004
GNG5,0.212178537
KIF5C,0.212060237
SERPINI1,0.212048077
GRP,0.212043346
PLK4,0.211931838
SNRPB,0.2118989
DOCK4,0.2118989
TMEM57,0.2118989
DPM1,0.211878891
PCDH19,0.211878891
ABAT,0.211878891
NECTIN1,0.211878891
DCR,0.211878891
MBTPS2,0.211869748
IBD8,0.211860285
DOCK8,0.211818871
VUR,0.211818871
PMAIP1,0.211818871
BMPR1A,0.211800731
NUP214,0.211797027
DVL3,0.21178393
TFAP2B,0.211780953
SFTPC,0.211780953
TAS2R38,0.211678114
KPTN,0.211675429
CNGA1,0.211635897
PER2,0.211635897
ZFYVE27,0.211635897
GLC1B,0.211635897
FBXO45,0.211635897
IL12A-AS1,0.211635897
GLC1C,0.211628506
HS3ST5,0.211628506
OTSC5,0.211623453
BCHE,0.211609864
PCK1,0.211609864
TXN,0.211447661
LILRB1,0.211442871
ELP2,0.211442871
ABCC6,0.211311619
MRX73,0.211301569
MORC1,0.211280385
ALDH1A3,0.21127536
GNPTG,0.211267235
GABRB2,0.211248475
CGNL1,0.211226287
SS18,0.211204668
TRNT1,0.211204668
COX7B,0.211204668
CD276,0.211204668
KIAA2022,0.211204668
TLL2,0.211172024
CEP164,0.211172024
LCP2,0.211172024
GLTSCR2,0.211169977
FBXO6,0.211169977
SPZ1,0.21115218
C4A,0.211105772
PITX3,0.211105772
GIF,0.211105772
CACNB2,0.211105772
DDOST,0.211105772
NAT1,0.211105772
IL23A,0.211105772
FOXA1,0.211105772
COPS5,0.211105772
APOA4,0.211105772
MIR346,0.211105772
PFKL,0.211105772
RLIM,0.211105772
PREP,0.211105772
TMEM231,0.21109663
DNAAF2,0.211040987
CA3,0.211040987
FANCF,0.211022825
COL11A2,0.211008992
CMD1B,0.211001308
ARNTL2,0.210990573
NFIA,0.210990573
MPV17,0.210912991
KCNS1,0.210904758
SDHD,0.210893303
SOX18,0.210893303
NIN,0.210893303
CXCL12,0.210893303
BTG2,0.210893303
CALM2,0.210893303
THSD7B,0.210883123
PFKM,0.210855604
GAD1,0.210855361
FBXO9,0.210794557
CSMD2,0.21078286
FBN1,0.210647056
MLC1,0.210647056
WNT4,0.210647056
ECEL1,0.210647056
SRD5A1,0.210647056
CAV1,0.210647056
NOS1AP,0.210647056
TAC3,0.210647056
SIRT5,0.210647056
SLC25A20,0.210598992
DMRT1,0.210598612
F10,0.210578467
RNASET2,0.210578467
TALDO1,0.210578467
MYOC,0.210578467
FAN1,0.210578467
TMEM199,0.210578467
CERKL,0.210578467
IFNGR2,0.210578467
SLEB4,0.210578467
BARX1,0.210578467
NHP2,0.210578467
ST3GAL3,0.210578467
NDUFA10,0.210578467
MRPL13,0.210578467
THYN1,0.210578467
MGR6,0.210578467
DFNB38,0.210578467
GNB1,0.210578467
EBR3,0.210578467
GAS2,0.210578467
LEMD2,0.210578467
DTX3,0.210576981
DNAJA1,0.210573394
PRDM5,0.210555234
NPHS2,0.210533545
ISG15,0.210526316
SACS,0.210492581
ORC1,0.21048866
RFX4,0.21048866
ANGPTL3,0.21048866
CRB2,0.210476778
PRODH2,0.210464135
FMR1,0.210450632
SCN11A,0.210450632
ANG,0.210450632
MYO16,0.210450632
HIST1H2AE,0.210450632
ANXA2R,0.210450632
INSIG1,0.210437764
LGALS3BP,0.210353336
MOCOS,0.210325941
MC3R,0.210325941
KCNQ4,0.210204022
MIA3,0.210204022
KMT2B,0.210204022
JRK,0.210175926
MAD1L1,0.210175926
FCGR1A,0.210175926
SP3,0.210170713
SNX3,0.210170713
TNFSF12,0.210170713
GRK3,0.210155382
EIF4A3,0.210155382
LMNB1,0.210155382
GMPPA,0.210155382
HRC,0.210155382
GLRA1,0.210147346
EML4,0.210147346
LCP1,0.21013188
KRT2,0.210130984
NR3C2,0.210129386
SLURP1,0.210117686
DPPA3,0.210117686
NUDT7,0.210117686
MBP,0.210109891
TTPA,0.210108538
MYL2,0.210108538
SOD2,0.210108538
SOD3,0.210108538
HADHB,0.21010588
HSPB8,0.21010588
CFI,0.21010588
MTRR,0.21010588
DCN,0.21010588
DKC1,0.21010588
IL10,0.21010588
DPCR1,0.21010588
SMAD9,0.21010588
PPARA,0.21010588
GRIA1,0.21010588
TRAF3IP2,0.21010588
CDK14,0.21010588
ZNF711,0.21010588
UNC5CL,0.21010588
TNNT2,0.210085236
CTRCT27,0.210084953
BPTF,0.210084953
MPLKIP,0.210049058
ABHD12,0.210041209
BRD1,0.210027473
LYST,0.210024455
ZBTB16,0.210016052
HOXB3,0.209979454
HPD,0.209968518
ZBTB42,0.209968518
GBX2,0.209968518
GLA,0.209953268
FUT2,0.209953268
NSUN7,0.209903462
TLE1,0.209903462
TBX6,0.209903462
COL1A1,0.209814141
PSMG1,0.209814141
WASHC4,0.209812439
TRAIP,0.209812439
1-Feb,0.209812439
ALS2CL,0.209800646
PRPS1,0.209792396
LILRA4,0.209792396
DPYS,0.2097829
INSRR,0.209782635
TYROBP,0.209762798
YWHAE,0.209680796
MIR125A,0.209653948
ELK3,0.209652019
DNAAF1,0.209651161
RAD54L,0.209651161
RLS6,0.209651161
OR4C13,0.209651161
CXCL14,0.209628467
ALDH2,0.20960267
RBM8A,0.20960267
GORAB,0.20960267
NAPG,0.20960267
DMP1,0.209599639
MAGI2,0.209599639
TTC21B,0.209599639
SUMO4,0.209599639
CHN1,0.209586604
POU3F2,0.209557253
SELENOS,0.209536892
MYLIP,0.209463273
CDH3,0.209365882
C11orf21,0.209361269
ASF1A,0.209361269
SMPD1,0.209283315
ERBB3,0.209283315
PKD3,0.209283315
DFNA31,0.209279486
NEGR1,0.209254806
POU4F1,0.209254806
CDY2A,0.209247912
DFNA24,0.209200491
SRP72,0.209184629
RNF41,0.209184629
CYTL1,0.209184629
MAPT,0.209171092
NSD2,0.209165564
STAR,0.209165564
LOXL1,0.209165564
UNC5C,0.209165564
ALG8,0.209161841
PRAME,0.209115884
SP4,0.209103155
CSTB,0.20909902
MYH8,0.20909902
ALG11,0.20909902
APOL1,0.20909902
XRCC3,0.20909902
SKP2,0.20909902
PPP6C,0.20909902
DKK3,0.20909902
HNRNPA3P1,0.20909902
RNF123,0.20909902
SLC17A9,0.20909902
ABCB11,0.209016421
GFER,0.20901501
ZSCAN31,0.20901501
ARG2,0.208907204
PACRG,0.208907204
OTOG,0.208874524
KAT8,0.208821411
ALPPL2,0.208790837
PTGER3,0.208767322
NRTN,0.208744448
BMPR1B,0.208736512
CHRNA2,0.208736512
AUTS2,0.208736512
CEP83,0.208706303
SNCB,0.208695652
CCDC8,0.208695652
DDX3Y,0.208695652
SLC22A16,0.208637187
DIXDC1,0.208637187
IFNAR1,0.208607462
GULOP,0.208598948
PIEZO2,0.208592639
SLC34A1,0.208470138
PKP1,0.208446236
SLC10A2,0.208446236
IRX5,0.208446236
GPX1,0.208446236
MUC16,0.208446236
NME1,0.208415392
RTN4,0.208394458
CXCL6,0.208302199
HLA-A,0.208287021
TAS2R16,0.208287021
CPA6,0.208285142
KCNB1,0.208248368
LAP,0.208248368
SHARPIN,0.208248368
TMPRSS7,0.208248368
GPSM1,0.208248368
TMEM151A,0.208248368
PRND,0.208248368
EID1,0.208248368
TTC9,0.208248368
TRIM37,0.208184973
KCNC1,0.208184973
FBLN5,0.208163265
EFTUD2,0.208057575
ZDHHC23,0.208054055
MAEA,0.20804522
ST8SIA4,0.20804522
KCNH6,0.20804522
TRAF3IP1,0.20804522
CWF19L1,0.20804522
PTLS,0.208021182
PRKAR2B,0.208021182
TNFRSF1A,0.207988576
CARTPT,0.207988576
CTSB,0.207988576
LINS1,0.207882495
IQGAP1,0.207882495
STS,0.207881672
SLC16A1,0.207881672
MORC2,0.207850252
CRX,0.207849846
CYP1A1,0.207849846
DIANPH,0.207813518
USP8,0.207806123
SLC4A2,0.207806123
FANCA,0.207803276
BLOC1S1,0.207765133
DCX,0.207735657
KLRC4,0.207735657
PDE4B,0.207730919
SCO2,0.207666072
PRG4,0.207666072
CTGF,0.207666072
TENM4,0.207666072
GAP43,0.207666072
MIR181C,0.207666072
CASP1,0.207666072
IGBP1,0.207635051
SLC4A10,0.207635051
PGAP2,0.207635051
FBXW8,0.207635051
NBEA,0.207588132
MAPK15,0.207582172
VCAN,0.207551348
SALL2,0.207551348
SHPK,0.207543848
SLC5A2,0.207469977
ZIC1,0.207469977
